Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2021;Art,HLP;Licence Philosophie, Epistémologie;544;398.0;89
2021;Art,HLP;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;Art,HLP;Licence Pluri Sciences;14;5.0;1
2021;Art,HLP;Licence Sciences de gestion;9;2.0;2
2021;Art,HLP;Licence Sociologie, Démographie;342;238.0;40
2021;Art,HLP;Licence L.AS;1412;49.0;8
2021;Art,HLP;BUT Service;348;76.0;47
2021;Art,HLP;CPGE ECG;10;3.0;1
2021;Art,HLP;CPGE L;424;270.0;141
2021;Art,HLP;Ecoles de Commerce;23;5.0;4
2021;Art,LLCER;Licence Philosophie, Epistémologie;183;105.0;19
2021;Art,LLCER;Licence Physique;3;1.0;0
2021;Art,LLCER;Licence Pluri Langues;46;10.0;4
2021;Art,LLCER;Licence Psychologie, Sciences cognitives;845;388.0;180
2021;Art,LLCER;Licence Sciences de l éducation;213;105.0;41
2021;Art,LLCER;Licence Sciences du langage - Linguistique;247;160.0;37
2021;Art,LLCER;Licence Sciences politiques;51;8.0;1
2021;Art,LLCER;Licence L.AS;1917;50.0;15
2021;Art,LLCER;BUT Production;241;54.0;24
2021;Art,LLCER;CPGE S;150;19.0;7
2021;Art,LLCER;Ecoles de Commerce;97;36.0;23
2021;Art,LLCER;D.E  social;58;18.0;15
2021;Art,LLCER;Formations d'ART;2108;577.0;342
2021;Art,LLCER;DCG;8;2.0;1
2021;Art,LLCER;Formations des écoles nationales vétérinaires;2;0.0;0
2021;Art,Maths;Licence Chimie;14;8.0;2
2021;Art,Maths;Licence Génie civil;18;9.0;1
2021;Art,Maths;Licence Géographie;62;46.0;16
2021;Art,Maths;Licence Langues et littératures françaises;77;45.0;12
2021;Art,Maths;Licence Mécanique, Génie mécanique, Ingénierie mécanique;4;1.0;0
2021;Art,Maths;Licence Psychologie, Sciences cognitives;157;88.0;29
2021;Art,Maths;Licence Sciences de l éducation;61;39.0;19
2021;Art,Maths;Licence Sciences du langage - Linguistique;29;17.0;4
2021;Art,Maths;BUT Service;160;43.0;18
2021;Art,Maths;CPGE L;62;45.0;16
2021;Art,NSI;Licence Géographie;6;5.0;2
2021;Art,NSI;Licence Informatique;75;42.0;9
2021;Art,NSI;Licence Langues et littératures étrangères;43;38.0;11
2021;Art,NSI;Licence Mathématiques;28;8.0;2
2021;Art,NSI;Licence Mathématiques et informatique;0;0.0;0
2021;Art,NSI;Licence Pluri Lettres - Langues - Sciences humaines;5;3.0;0
2021;Art,NSI;Licence Pluri Lettres - Sciences du langage - Arts;2;1.0;0
2021;Art,NSI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;2;0.0;0
2021;Art,NSI;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;Art,NSI;Licence Sciences de l univers, de la terre, de l espace;9;0.0;0
2021;Art,NSI;Licence Sociologie, Démographie;9;5.0;2
2021;Art,NSI;BTS Production;52;18.0;6
2021;Art,NSI;BTS Service;140;48.0;17
2021;Art,NSI;D.E  social;2;0.0;0
2021;Art,NSI;Ensemble des bacheliers;420;315.0;242
2021;Art,Physique-Chimie;Licence Chimie;26;10.0;2
2021;Art,Physique-Chimie;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;Art,Physique-Chimie;Licence Formation générale aux métiers de l ingénieur;5;3.0;1
2021;Art,Physique-Chimie;Licence Informatique;18;10.0;2
2021;Art,Physique-Chimie;Licence Pluri Lettres - Sciences du langage - Arts;3;1.0;0
2021;Art,Physique-Chimie;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;5;0.0;0
2021;Art,Physique-Chimie;Licence Pluri Sciences économiques - Gestion;10;7.0;1
2021;Art,Physique-Chimie;Licence Sciences de la vie, biologie, santé;16;5.0;0
2021;Art,Physique-Chimie;Licence Sciences et technologies industrielles;12;6.0;3
2021;Art,Physique-Chimie;Formations d'ART;218;87.0;48
2021;Art,Physique-Chimie;DEUST;9;2.0;1
2021;Art,SES;Licence Arts;911;645.0;283
2021;Art,SES;Licence Chimie;1;0.0;0
2021;Art,SES;Licence Géographie;82;53.0;11
2021;Art,SES;Licence Informatique;12;5.0;2
2021;Art,SES;Licence Sciences de gestion;87;31.0;10
2021;Art,SES;Licence Sciences de la vie, biologie, santé;6;2.0;0
2021;Art,SES;Licence Sciences et technologies industrielles;13;3.0;2
2021;Art,SES;Licence Sciences juridiques;435;295.0;149
2021;Art,SES;Licence L.AS;927;36.0;5
2021;Art,SES;Formations d'ART;731;224.0;130
2021;Art,SES;Sciences po;50;2.0;1
2021;Art,SES;Formations des écoles nationales vétérinaires;1;0.0;0
2021;Art,SI;Licence LEA;2;1.0;0
2021;Art,SI;Licence Mathématiques et informatique;0;0.0;0
2021;Art,SI;Licence Physique;0;0.0;0
2021;Art,SI;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;Art,SI;Licence Sciences de gestion;0;0.0;0
2021;Art,SI;Licence Sciences de l éducation;0;0.0;0
2021;Art,SI;Licence Sciences du langage - Linguistique;1;1.0;0
2021;Art,SI;Licence Sciences et technologies industrielles;0;0.0;0
2021;Art,SI;Licence L.AS;10;1.0;0
2021;Art,SI;BUT Service;3;1.0;0
2021;Art,SI;BTS Production;10;4.0;2
2021;Art,SI;CPGE ECG;0;0.0;0
2021;Art,SI;CPGE L;0;0.0;0
2021;Art,SI;CPGE S;0;0.0;0
2021;Art,SI;Ecoles de Commerce;0;0.0;0
2021;Art,SI;Autres formations;13;2.0;2
2021;Art,SI;Formations des écoles nationales vétérinaires;0;0.0;0
2021;Art,SI;Ensemble des bacheliers;42;33.0;23
2021;Art,SVT;Licence Formation générale aux métiers de l ingénieur;12;2.0;0
2021;Art,SVT;Licence LEA;51;36.0;9
2021;Art,SVT;Licence MASS;2;2.0;2
2021;Art,SVT;Licence Pluri Langues;1;0.0;0
2021;Art,SVT;Licence Pluri Lettres - Sciences du langage - Arts;6;4.0;0
2021;Art,SVT;Licence Pluri Sciences humaines et sociales;3;0.0;0
2021;Art,SVT;Licence Sciences de gestion;7;5.0;2
2021;Art,SVT;Licence Sciences de l univers, de la terre, de l espace;53;15.0;6
2021;Art,SVT;Licence Sciences politiques;6;1.0;1
2021;Art,SVT;Licence Sciences religieuses;0;0.0;0
2021;Art,SVT;Licence Sociologie, Démographie;67;51.0;13
2021;Art,SVT;BTS Production;59;10.0;5
2021;Art,SVT;BTS Service;218;74.0;37
2021;Art,SVT;D.E sanitaire;137;51.0;31
2021;Biologie-Ecologie,HGGSP;Licence AES;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Génie civil;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Mathématiques;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Mathématiques et informatique;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Sciences de gestion;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Sciences de l information et de la communication;1;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Sciences et technologies industrielles;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Sciences juridiques;4;2.0;2
2021;Biologie-Ecologie,HGGSP;Licence Sciences politiques;3;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence Sciences économiques;0;0.0;0
2021;Biologie-Ecologie,HGGSP;Licence L.AS;9;2.0;0
2021;Biologie-Ecologie,HGGSP;BTS Production;1;0.0;0
2021;Biologie-Ecologie,HGGSP;CPGE L;3;1.0;1
2021;Biologie-Ecologie,HLP;Licence Géographie;0;0.0;0
2021;Biologie-Ecologie,HLP;Licence Histoire;0;0.0;0
2021;Biologie-Ecologie,HLP;Licence Langues et littératures françaises;1;1.0;0
2021;Biologie-Ecologie,HLP;Licence MASS;0;0.0;0
2021;Biologie-Ecologie,HLP;Licence Philosophie, Epistémologie;1;0.0;0
2021;Biologie-Ecologie,HLP;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;Biologie-Ecologie,HLP;Licence Sciences juridiques;0;0.0;0
2021;Biologie-Ecologie,HLP;Licence Sciences politiques;0;0.0;0
2021;Biologie-Ecologie,HLP;BTS Agricole;0;0.0;0
2021;Biologie-Ecologie,HLP;Ecoles de Commerce;0;0.0;0
2021;Biologie-Ecologie,HLP;DCG;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Chimie;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Histoire;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Informatique;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Langues et littératures françaises;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Physique;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Sciences de l éducation;0;0.0;0
2021;Biologie-Ecologie,LLCER;Licence Sciences de la vie, biologie, santé;1;1.0;0
2021;Biologie-Ecologie,LLCER;PASS;1;0.0;0
2021;Biologie-Ecologie,LLCER;CPGE L;0;0.0;0
2021;Biologie-Ecologie,LLCER;D.E sanitaire;1;0.0;0
2021;Biologie-Ecologie,LLCER;DEUST;0;0.0;0
2021;Biologie-Ecologie,LLCER;Sciences po;0;0.0;0
2021;Biologie-Ecologie,Maths;Licence Langues et littératures étrangères;18;13.0;4
2021;Biologie-Ecologie,Maths;Licence MASS;3;2.0;0
2021;Biologie-Ecologie,Maths;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2021;Biologie-Ecologie,Maths;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;Biologie-Ecologie,Maths;Licence Sciences religieuses;0;0.0;0
2021;Biologie-Ecologie,Maths;BUT Production;151;72.0;31
2021;Biologie-Ecologie,Maths;BTS Service;107;50.0;17
2021;Biologie-Ecologie,Maths;CPGE ECG;3;2.0;1
2021;Biologie-Ecologie,Maths;CUPGE;4;0.0;0
2021;Biologie-Ecologie,Maths;Formations des écoles nationales vétérinaires;45;0.0;0
2021;Biologie-Ecologie,Maths;Ensemble des bacheliers;392;368.0;334
2021;Biologie-Ecologie,Physique-Chimie;Licence Electronique, Génie électrique, EEA;2;2.0;0
2021;Biologie-Ecologie,Physique-Chimie;Licence Histoire;58;47.0;15
2021;Biologie-Ecologie,Physique-Chimie;Licence Informatique;70;4.0;0
2021;Biologie-Ecologie,Physique-Chimie;Licence LEA;42;35.0;7
2021;Biologie-Ecologie,Physique-Chimie;Licence Mathématiques;86;15.0;1
2021;Biologie-Ecologie,Physique-Chimie;Licence Philosophie, Epistémologie;14;9.0;1
2021;Biologie-Ecologie,Physique-Chimie;Licence Pluri Droit - Sciences éco - AES;1;1.0;0
2021;Biologie-Ecologie,Physique-Chimie;Licence Pluri Sciences humaines et sociales;4;4.0;0
2021;Biologie-Ecologie,Physique-Chimie;Licence STAPS;228;117.0;48
2021;Biologie-Ecologie,Physique-Chimie;Licence Sciences de l univers, de la terre, de l espace;212;65.0;11
2021;Biologie-Ecologie,Physique-Chimie;Licence Sciences religieuses;0;0.0;0
2021;Biologie-Ecologie,Physique-Chimie;PASS;293;145.0;101
2021;Biologie-Ecologie,Physique-Chimie;D.E  social;10;1.0;1
2021;Biologie-Ecologie,Physique-Chimie;Formations d'ART;26;5.0;1
2021;Biologie-Ecologie,Physique-Chimie;DCG;13;2.0;0
2021;Biologie-Ecologie,Physique-Chimie;Formations des écoles nationales vétérinaires;151;7.0;7
2021;Biologie-Ecologie,Physique-Chimie;Ensemble des bacheliers;1209;1151.0;1068
2021;Biologie-Ecologie,SES;Licence Physique et chimie;0;0.0;0
2021;Biologie-Ecologie,SES;BTS Agricole;1;1.0;1
2021;Biologie-Ecologie,SES;BTS Production;1;0.0;0
2021;Biologie-Ecologie,SES;BTS Service;6;3.0;0
2021;Biologie-Ecologie,SES;CPGE ECG;0;0.0;0
2021;Biologie-Ecologie,SES;CPGE L;0;0.0;0
2021;Biologie-Ecologie,SES;Formations d'ART;1;0.0;0
2021;Biologie-Ecologie,SES;CUPGE;0;0.0;0
2021;Biologie-Ecologie,SES;Ensemble des bacheliers;15;13.0;10
2021;HGGSP,HLP;Licence Arts;1388;898.0;368
2021;HGGSP,HLP;Licence Histoire;4533;3771.0;1282
2021;HGGSP,HLP;Licence Physique;7;2.0;0
2021;HGGSP,HLP;Licence Physique et chimie;4;0.0;0
2021;HGGSP,HLP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;HGGSP,HLP;Licence Psychologie, Sciences cognitives;2796;1477.0;673
2021;HGGSP,HLP;Licence Sciences de gestion;92;24.0;11
2021;HGGSP,HLP;Licence Sciences de la vie, biologie, santé;29;9.0;4
2021;HGGSP,HLP;Licence Sciences et technologies industrielles;41;23.0;10
2021;HGGSP,HLP;CPGE L;2557;2008.0;1278
2021;HGGSP,HLP;DEUST;134;34.0;15
2021;HGGSP,LLCER;Licence Archéologie, Ethno, Préhistoire, Anthropologie;447;236.0;55
2021;HGGSP,LLCER;Licence Génie civil;2;2.0;2
2021;HGGSP,LLCER;Licence Géographie;1313;801.0;210
2021;HGGSP,LLCER;Licence Histoire;5750;4504.0;1564
2021;HGGSP,LLCER;Licence Mathématiques;25;9.0;4
2021;HGGSP,LLCER;Licence Physique;7;1.0;1
2021;HGGSP,LLCER;Licence Pluri Droit - Sciences éco - AES;17;0.0;0
2021;HGGSP,LLCER;Licence Pluri Sciences économiques - Gestion;720;312.0;77
2021;HGGSP,LLCER;Licence Psychologie, Sciences cognitives;2401;1277.0;485
2021;HGGSP,LLCER;Licence Sciences de gestion;256;87.0;22
2021;HGGSP,LLCER;Licence Sciences du langage - Linguistique;781;530.0;122
2021;HGGSP,LLCER;BUT Production;531;59.0;28
2021;HGGSP,LLCER;CPGE ECG;439;181.0;60
2021;HGGSP,LLCER;D.E sanitaire;371;102.0;74
2021;HGGSP,LLCER;Sciences po;2443;259.0;228
2021;HGGSP,LLCER;Ensemble des bacheliers;18102;17001.0;15451
2021;HGGSP,NSI;Licence Chimie;8;0.0;0
2021;HGGSP,NSI;Licence Histoire;127;108.0;38
2021;HGGSP,NSI;Licence Informatique;68;38.0;11
2021;HGGSP,NSI;Licence Langues et littératures françaises;11;4.0;0
2021;HGGSP,NSI;Licence Pluri Lettres - Langues - Sciences humaines;5;2.0;1
2021;HGGSP,NSI;Licence Psychologie, Sciences cognitives;24;10.0;2
2021;HGGSP,NSI;Licence Sciences de gestion;6;2.0;1
2021;HGGSP,NSI;Licence Sciences de l éducation;4;1.0;0
2021;HGGSP,NSI;Licence Sociologie, Démographie;30;19.0;6
2021;HGGSP,NSI;BTS Service;104;46.0;22
2021;HGGSP,NSI;CPGE ECG;4;3.0;3
2021;HGGSP,NSI;CPGE S;2;0.0;0
2021;HGGSP,NSI;D.E  social;0;0.0;0
2021;HGGSP,NSI;Sciences po;19;2.0;1
2021;HLP,LLCER;Licence Chimie;9;2.0;0
2021;HLP,LLCER;Licence Géographie;154;65.0;11
2021;HLP,LLCER;Licence Informatique;18;7.0;1
2021;HLP,LLCER;Licence LEA;2811;2140.0;795
2021;HLP,LLCER;Licence Pluri Droit - Sciences éco - AES;3;0.0;0
2021;HLP,LLCER;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;HLP,LLCER;Licence STAPS;247;90.0;47
2021;HLP,LLCER;Licence Sciences de la vie, biologie, santé;34;11.0;6
2021;HLP,LLCER;Licence Sciences économiques;39;6.0;0
2021;HLP,LLCER;BTS Agricole;81;31.0;16
2021;HLP,LLCER;Autres formations;895;232.0;84
2021;HLP,LLCER;Ensemble des bacheliers;9917;9236.0;8399
2021;LLCA,Art;Licence LEA;3;3.0;3
2021;LLCA,Art;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;LLCA,Art;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;LLCA,Art;Licence STAPS;0;0.0;0
2021;LLCA,Art;Licence Sciences politiques;0;0.0;0
2021;LLCA,Art;PASS;0;0.0;0
2021;LLCA,Art;BTS Service;3;2.0;1
2021;LLCA,Art;D.E  social;2;0.0;0
2021;LLCA,Art;Sciences po;0;0.0;0
2021;LLCA,HGGSP;Licence AES;4;3.0;0
2021;LLCA,HGGSP;Licence LEA;7;5.0;0
2021;LLCA,HGGSP;Licence Langues et littératures françaises;39;31.0;9
2021;LLCA,HGGSP;Licence Philosophie, Epistémologie;6;2.0;0
2021;LLCA,HGGSP;Licence Physique et chimie;0;0.0;0
2021;LLCA,HGGSP;Licence Pluri Lettres - Langues - Sciences humaines;13;11.0;1
2021;LLCA,HGGSP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;LLCA,HGGSP;Licence Sciences du langage - Linguistique;9;7.0;2
2021;LLCA,HGGSP;Licence Sciences juridiques;22;19.0;9
2021;LLCA,HGGSP;Licence Sciences religieuses;1;1.0;0
2021;LLCA,HGGSP;PASS;1;0.0;0
2021;LLCA,HGGSP;Ecoles d'ingénieurs;0;0.0;0
2021;LLCA,HGGSP;Ensemble des bacheliers;99;96.0;90
2021;LLCA,HLP;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;LLCA,HLP;Licence Formation générale aux métiers de l ingénieur;2;0.0;0
2021;LLCA,HLP;Licence Génie civil;0;0.0;0
2021;LLCA,HLP;Licence Géographie;8;4.0;1
2021;LLCA,HLP;Licence Histoire;114;88.0;32
2021;LLCA,HLP;Licence LEA;39;21.0;7
2021;LLCA,HLP;Licence Langues et littératures françaises;137;112.0;23
2021;LLCA,HLP;Licence Pluri Lettres - Sciences du langage - Arts;28;20.0;5
2021;LLCA,HLP;Licence Pluri Sciences économiques - Gestion;4;2.0;0
2021;LLCA,HLP;Licence Sciences de gestion;2;1.0;1
2021;LLCA,HLP;Licence Sciences économiques;1;0.0;0
2021;LLCA,HLP;Licence L.AS;131;7.0;1
2021;LLCA,HLP;CPGE L;122;98.0;69
2021;LLCA,HLP;CUPGE;1;0.0;0
2021;LLCA,HLP;Sciences po;4;1.0;1
2021;LLCA,LLCER;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;LLCA,LLCER;Licence Génie civil;0;0.0;0
2021;LLCA,LLCER;Licence Géographie;2;1.0;0
2021;LLCA,LLCER;Licence Informatique;0;0.0;0
2021;LLCA,LLCER;Licence Langues et littératures étrangères;82;77.0;40
2021;LLCA,LLCER;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2021;LLCA,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2021;LLCA,LLCER;Licence Sciences de l information et de la communication;4;0.0;0
2021;LLCA,LLCER;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2021;LLCA,LLCER;Licence Sciences de la vie, biologie, santé;0;0.0;0
2021;LLCA,LLCER;Licence Sciences juridiques;10;8.0;2
2021;LLCA,LLCER;Licence Sciences politiques;0;0.0;0
2021;LLCA,LLCER;CPGE ECG;0;0.0;0
2021;LLCA,LLCER;CUPGE;0;0.0;0
2021;LLCA,Maths;Licence Chimie;0;0.0;0
2021;LLCA,Maths;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2021;LLCA,Maths;Licence Langues et littératures françaises;2;1.0;0
2021;LLCA,Maths;Licence MASS;0;0.0;0
2021;LLCA,Maths;Licence Mathématiques;0;0.0;0
2021;LLCA,Maths;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;LLCA,Maths;Licence Sciences de l éducation;3;2.0;0
2021;LLCA,Maths;Licence Sciences politiques;0;0.0;0
2021;LLCA,Maths;Licence Sociologie, Démographie;1;0.0;0
2021;LLCA,Maths;PASS;0;0.0;0
2021;LLCA,Maths;BTS Agricole;0;0.0;0
2021;LLCA,Maths;BTS Production;1;0.0;0
2021;LLCA,Maths;D.E sanitaire;0;0.0;0
2021;LLCA,Maths;CUPGE;1;1.0;0
2021;LLCA,Maths;DEUST;1;0.0;0
2021;LLCA,NSI;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;LLCA,NSI;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2021;LLCA,NSI;Licence MASS;0;0.0;0
2021;LLCA,NSI;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2021;LLCA,NSI;Licence Pluri Langues;0;0.0;0
2021;LLCA,NSI;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2021;LLCA,NSI;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2021;LLCA,NSI;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;LLCA,NSI;Licence Pluri Sciences économiques - Gestion;0;0.0;0
2021;LLCA,NSI;Licence Psychologie, Sciences cognitives;0;0.0;0
2021;LLCA,NSI;Licence STAPS;0;0.0;0
2021;LLCA,NSI;Licence Sciences et technologies industrielles;0;0.0;0
2021;LLCA,NSI;Licence Sociologie, Démographie;0;0.0;0
2021;LLCA,NSI;CPGE ECG;0;0.0;0
2021;LLCA,NSI;CPGE L;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Langues et littératures étrangères;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Physique et chimie;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Pluri Sciences économiques - Gestion;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Psychologie, Sciences cognitives;0;0.0;0
2021;LLCA,Physique-Chimie;Licence Sciences économiques;0;0.0;0
2021;LLCA,Physique-Chimie;PASS;0;0.0;0
2021;LLCA,Physique-Chimie;D.E  social;0;0.0;0
2021;LLCA,Physique-Chimie;DEUST;0;0.0;0
2021;LLCA,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;1;1.0;1
2021;LLCA,SES;Licence Génie civil;0;0.0;0
2021;LLCA,SES;Licence Langues et littératures étrangères;2;0.0;0
2021;LLCA,SES;Licence MASS;0;0.0;0
2021;LLCA,SES;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;1
2021;LLCA,SES;Licence Pluri Sciences économiques - Gestion;1;0.0;0
2021;LLCA,SES;Licence STAPS;2;1.0;1
2021;LLCA,SES;Licence Sciences de l information et de la communication;1;0.0;0
2021;LLCA,SES;PASS;1;1.0;1
2021;LLCA,SES;BUT Production;0;0.0;0
2021;LLCA,SES;BTS Production;1;0.0;0
2021;LLCA,SES;CPGE ECG;0;0.0;0
2021;LLCA,SES;CPGE S;0;0.0;0
2021;LLCA,SES;Ecoles d'ingénieurs;0;0.0;0
2021;LLCA,SES;Ecoles de Commerce;0;0.0;0
2021;LLCA,SES;D.E  social;1;1.0;1
2021;LLCA,SES;Formations d'ART;1;0.0;0
2021;LLCA,SES;Formations des écoles nationales vétérinaires;0;0.0;0
2021;LLCA,SVT;Licence Formation générale aux métiers de l ingénieur;1;0.0;0
2021;LLCA,SVT;Licence Mathématiques;0;0.0;0
2021;LLCA,SVT;Licence Mathématiques et informatique;0;0.0;0
2021;LLCA,SVT;Licence Physique;0;0.0;0
2021;LLCA,SVT;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2021;LLCA,SVT;Licence Pluri Sciences;0;0.0;0
2021;LLCA,SVT;Licence Sciences de gestion;0;0.0;0
2021;LLCA,SVT;Licence Sciences de l univers, de la terre, de l espace;2;1.0;0
2021;LLCA,SVT;Licence Sciences politiques;0;0.0;0
2021;LLCA,SVT;Licence Sciences économiques;0;0.0;0
2021;LLCA,SVT;BUT Production;1;0.0;0
2021;LLCA,SVT;BTS Agricole;2;2.0;1
2021;LLCA,SVT;Ensemble des bacheliers;22;22.0;18
2021;Maths,HGGSP;Licence Géographie;659;492.0;139
2021;Maths,HGGSP;Licence Pluri Lettres - Langues - Sciences humaines;112;70.0;13
2021;Maths,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;68;48.0;7
2021;Maths,HGGSP;Licence Pluri Sciences fondamentales et applications;7;0.0;0
2021;Maths,HGGSP;Licence STAPS;540;257.0;129
2021;Maths,HGGSP;Licence Sciences économiques;748;447.0;58
2021;Maths,HGGSP;Ecoles de Commerce;780;605.0;369
2021;Maths,HGGSP;D.E  social;41;6.0;6
2021;Maths,HGGSP;Formations d'ART;298;99.0;44
2021;Maths,HGGSP;Autres formations;1861;612.0;260
2021;Maths,HGGSP;CUPGE;131;82.0;18
2021;Maths,HGGSP;DEUST;59;16.0;5
2021;Maths,HLP;Licence Archéologie, Ethno, Préhistoire, Anthropologie;21;11.0;1
2021;Maths,HLP;Licence LEA;61;49.0;9
2021;Maths,HLP;Licence Langues et littératures étrangères;126;98.0;18
2021;Maths,HLP;Licence Mathématiques et informatique;3;1.0;1
2021;Maths,HLP;Licence Pluri Sciences;12;10.0;2
2021;Maths,HLP;Licence Sciences de gestion;20;12.0;3
2021;Maths,HLP;Licence Sciences de l information et de la communication;62;42.0;9
2021;Maths,HLP;Licence Sciences de l univers, de la terre, de l espace;6;0.0;0
2021;Maths,HLP;Licence Sciences de l éducation;111;70.0;27
2021;Maths,HLP;Licence Sciences de la vie, biologie, santé;19;7.0;2
